Date,Adj Close,Close,High,Low,Open,Volume
,VGT,VGT,VGT,VGT,VGT,VGT
2004-01-30,5.122528076171875,6.135000228881836,6.15500020980835,6.09250020980835,6.09250020980835,940800
2004-02-02,5.126701831817627,6.139999866485596,6.139999866485596,6.105000019073486,6.137499809265137,523200
2004-02-03,5.0953898429870605,6.102499961853027,6.102499961853027,6.077499866485596,6.099999904632568,1848800
2004-02-04,4.941965103149414,5.918749809265137,5.9375,5.918749809265137,5.9375,408000
2004-02-05,4.967014789581299,5.948750019073486,5.962500095367432,5.918749809265137,5.962500095367432,20800
2004-02-06,5.067208766937256,6.068749904632568,6.068749904632568,5.987500190734863,5.987500190734863,8000
2004-02-09,5.061992168426514,6.0625,6.098750114440918,6.052499771118164,6.079999923706055,25600
2004-02-10,5.077647686004639,6.081250190734863,6.102499961853027,6.081250190734863,6.102499961853027,1600
2004-02-11,5.119396209716797,6.131249904632568,6.144999980926514,6.077499866485596,6.077499866485596,1411200
2004-02-12,5.098520755767822,6.106249809265137,6.125,6.106249809265137,6.125,2400
2004-02-13,5.0306806564331055,6.025000095367432,6.128749847412109,6.025000095367432,6.128749847412109,14400
2004-02-17,5.107914924621582,6.117499828338623,6.117499828338623,6.079999923706055,6.079999923706055,4000
2004-02-18,5.081823348999023,6.086249828338623,6.108749866485596,6.086249828338623,6.108749866485596,1600
2004-02-19,5.081823348999023,6.086249828338623,6.086249828338623,6.086249828338623,6.086249828338623,0
2004-02-20,4.982669353485107,5.96750020980835,6.012499809265137,5.933750152587891,6.012499809265137,19200
2004-02-23,4.877255439758301,5.841249942779541,6.0,5.841249942779541,6.0,10400
2004-02-24,4.905435562133789,5.875,5.875,5.862500190734863,5.862500190734863,5600
2004-02-25,4.926311016082764,5.900000095367432,5.90500020980835,5.900000095367432,5.90500020980835,24000
2004-02-26,4.926311016082764,5.900000095367432,5.900000095367432,5.900000095367432,5.900000095367432,800
2004-02-27,4.931528091430664,5.90625,5.90625,5.90500020980835,5.90500020980835,4800
2004-03-01,4.98893404006958,5.974999904632568,5.974999904632568,5.974999904632568,5.974999904632568,8000
2004-03-02,4.978494644165039,5.962500095367432,6.022500038146973,5.962500095367432,6.0,24000
2004-03-03,4.931528091430664,5.90625,5.90625,5.886250019073486,5.886250019073486,52000
2004-03-04,4.960752487182617,5.941249847412109,5.941249847412109,5.941249847412109,5.941249847412109,800
2004-03-05,4.973278045654297,5.956250190734863,5.981249809265137,5.903749942779541,5.918749809265137,499200
2004-03-08,4.943010330200195,5.920000076293945,5.956250190734863,5.90625,5.956250190734863,19200
2004-03-09,4.802108287811279,5.75124979019165,5.78000020980835,5.698750019073486,5.747499942779541,645600
2004-03-10,4.7290496826171875,5.663750171661377,5.756249904632568,5.663750171661377,5.756249904632568,32000
2004-03-11,4.6779069900512695,5.602499961853027,5.671249866485596,5.602499961853027,5.671249866485596,32000
2004-03-12,4.766623020172119,5.708749771118164,5.708749771118164,5.681250095367432,5.681250095367432,69600
2004-03-15,4.6810383796691895,5.606249809265137,5.635000228881836,5.606249809265137,5.635000228881836,2400
2004-03-16,4.686257362365723,5.612500190734863,5.637499809265137,5.612500190734863,5.637499809265137,9600
2004-03-17,4.776015281677246,5.71999979019165,5.71999979019165,5.707499980926514,5.707499980926514,14400
2004-03-18,4.739485263824463,5.676249980926514,5.676249980926514,5.637499809265137,5.647500038146973,3200
2004-03-19,4.6706013679504395,5.59375,5.658750057220459,5.59375,5.658750057220459,4000
2004-03-22,4.571447849273682,5.474999904632568,5.492499828338623,5.472499847412109,5.492499828338623,164800
2004-03-23,4.589191436767578,5.496250152587891,5.556250095367432,5.496250152587891,5.550000190734863,96000
2004-03-24,4.631983280181885,5.547500133514404,5.547500133514404,5.547500133514404,5.547500133514404,4000
2004-03-25,4.767664432525635,5.710000038146973,5.710000038146973,5.610000133514404,5.610000133514404,4800
2004-03-26,4.785408020019531,5.731249809265137,5.731249809265137,5.699999809265137,5.699999809265137,16800
2004-03-29,4.818808078765869,5.771249771118164,5.78249979019165,5.755000114440918,5.760000228881836,14400
2004-03-30,4.818808078765869,5.771249771118164,5.771249771118164,5.771249771118164,5.771249771118164,0
2004-03-31,4.80419397354126,5.753749847412109,5.766250133514404,5.753749847412109,5.766250133514404,38400
2004-04-01,4.863687038421631,5.824999809265137,5.824999809265137,5.824999809265137,5.824999809265137,5600
2004-04-02,4.978494644165039,5.962500095367432,5.962500095367432,5.933750152587891,5.948750019073486,8000
2004-04-05,5.009807109832764,6.0,6.0,5.976250171661377,5.981249809265137,14400
2004-04-06,4.983713626861572,5.96875,5.96875,5.96875,5.96875,800
2004-04-07,4.925266742706299,5.898749828338623,5.921249866485596,5.875,5.911250114440918,172000
2004-04-08,4.945095062255859,5.922500133514404,5.922500133514404,5.922500133514404,5.922500133514404,800
2004-04-12,4.973278045654297,5.956250190734863,5.96875,5.956250190734863,5.96875,23200
2004-04-13,4.905435562133789,5.875,5.986249923706055,5.875,5.986249923706055,21600
2004-04-14,4.888737201690674,5.855000019073486,5.855000019073486,5.84375,5.84375,1600
2004-04-15,4.815677165985107,5.767499923706055,5.840000152587891,5.767499923706055,5.840000152587891,36800
