id,content
6447edd7-4637-453c-ab12-0ee2fb2b911e,"{'id': '6447edd7-4637-453c-ab12-0ee2fb2b911e', 'contentType': 'VIDEO', 'title': ""Meta's data center costs are skyrocketing. Here's what you need to know."", 'description': '<p>Meta (<a target=""_blank"" rel="""" class=""link"" href=""https://finance.yahoo.com/quote/META/"" data-i13n=""cpos:1;pos:1"">META</a>) raised the budget for its Louisiana data center from $27 billion to $50 billion. Yahoo Finance Technology Editor Dan Howley takes a closer look at the company\'s surging costs.</p>', 'summary': ""Meta (META) raised the budget for its Louisiana data center from $27 billion to $50 billion. Yahoo Finance Technology Editor Dan Howley takes a closer look at the company's surging costs."", 'pubDate': '2026-07-13T20:34:16Z', 'displayTime': '', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://s.yimg.com/uu/api/res/1.2/BotysmorrQxkShY3Ui_I3Q--~B/aD0xNDI3O3c9MjUzNzthcHBpZD15dGFjaHlvbg--/https://d29szjachogqwa.cloudfront.net/images/user-uploaded/dbbe06eb-fda0-4327-a9ee-88d379ff2b36_b4dc1468279d78f1b0e751c17e98d53ca80756c01b8d3374ecb0abfc8bb0990a.jpg', 'originalWidth': 2537, 'originalHeight': 1427, 'caption': '', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/BotysmorrQxkShY3Ui_I3Q--~B/aD0xNDI3O3c9MjUzNzthcHBpZD15dGFjaHlvbg--/https://d29szjachogqwa.cloudfront.net/images/user-uploaded/dbbe06eb-fda0-4327-a9ee-88d379ff2b36_b4dc1468279d78f1b0e751c17e98d53ca80756c01b8d3374ecb0abfc8bb0990a.jpg', 'width': 2537, 'height': 1427, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/taGuBp967z.l983b4dUUqg--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://d29szjachogqwa.cloudfront.net/images/user-uploaded/dbbe06eb-fda0-4327-a9ee-88d379ff2b36_b4dc1468279d78f1b0e751c17e98d53ca80756c01b8d3374ecb0abfc8bb0990a.jpg', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Yahoo Finance Video', 'url': 'https://finance.yahoo.com/', 'sourceId': 'video.yahoofinance.com'}, 'canonicalUrl': {'url': 'https://finance.yahoo.com/video/metas-data-center-costs-are-skyrocketing-heres-what-you-need-to-know-203416070.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/video/metas-data-center-costs-are-skyrocketing-heres-what-you-need-to-know-203416070.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': True}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': {'storylineItems': [{'content': {'id': '1689d424-caa8-45aa-b79a-da15ad15de77', 'contentType': 'VIDEO', 'isHosted': True, 'title': 'How hyperscalers are financing the AI boom', 'thumbnail': {'originalUrl': 'https://s.yimg.com/uu/api/res/1.2/G9cVoBUl252VNhnBy6hF0Q--~B/aD01MDAwO3c9ODAwMDthcHBpZD15dGFjaHlvbg--/https://d29szjachogqwa.cloudfront.net/images/2026-06/7d976b82-ed19-4a38-9420-13b439a5e47e', 'originalWidth': 8000, 'originalHeight': 5000, 'caption': '', 'resolutions': None}, 'provider': {'displayName': 'Yahoo Finance Video', 'sourceId': 'video.yahoofinance.com'}, 'previewUrl': None, 'providerContentUrl': '', 'canonicalUrl': {'url': 'https://finance.yahoo.com/video/how-hyperscalers-are-financing-the-ai-boom-164544207.html'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/video/how-hyperscalers-are-financing-the-ai-boom-164544207.html'}}}, {'content': {'id': 'b1f999ab-560d-4b78-92e8-b6d3d87667f3', 'contentType': 'VIDEO', 'isHosted': True, 'title': 'SpaceX & Google will boost big bank earnings, but can the AI-driven supercycle really last?', 'thumbnail': {'originalUrl': 'https://s.yimg.com/uu/api/res/1.2/Pg9PsdK.Gf7Thrd3x2qngg--~B/aD0zMDc1O3c9NTQ2ODthcHBpZD15dGFjaHlvbg--/https://d29szjachogqwa.cloudfront.net/images/user-uploaded/5b47eaab-b0a2-407d-9400-29903213a439_0fd24a7335f8bf87b00437287e7eb4116e9a039005be620ba268576c8b643411.jpg', 'originalWidth': 5468, 'originalHeight': 3075, 'caption': '', 'resolutions': None}, 'provider': {'displayName': 'Yahoo Finance Video', 'sourceId': 'video.yahoofinance.com'}, 'previewUrl': None, 'providerContentUrl': '', 'canonicalUrl': {'url': 'https://finance.yahoo.com/video/spacex--google-will-boost-big-bank-earnings-but-can-the-ai-driven-supercycle-really-last-153213035.html'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/video/spacex--google-will-boost-big-bank-earnings-but-can-the-ai-driven-supercycle-really-last-153213035.html'}}}]}}"
1facd0ae-02a4-4f9b-a0d9-52bdb7a65239,"{'id': '1facd0ae-02a4-4f9b-a0d9-52bdb7a65239', 'contentType': 'STORY', 'title': 'Nvidia, Micron, and other chip players are poised to become cash-producing machines', 'description': '', 'summary': 'Chip players are churning out cash while hyperscalers spend big on the AI build-out.', 'pubDate': '2026-07-13T15:02:32Z', 'displayTime': '2026-07-13T15:02:32Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://s.yimg.com/uu/api/res/1.2/rAQXv6ZR4In3zRETcbn3bg--~B/aD0xNDMyO3c9MjU0NjthcHBpZD15dGFjaHlvbg--/https://d29szjachogqwa.cloudfront.net/images/user-uploaded/e91eb520-a8ee-11ed-9ee7-7c2a1d4e1bb3_6a84ab4e016f3200c2080bdff523c1397d618eedd9451e3c4623486139a93917.jpg', 'originalWidth': 2546, 'originalHeight': 1432, 'caption': '', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/rAQXv6ZR4In3zRETcbn3bg--~B/aD0xNDMyO3c9MjU0NjthcHBpZD15dGFjaHlvbg--/https://d29szjachogqwa.cloudfront.net/images/user-uploaded/e91eb520-a8ee-11ed-9ee7-7c2a1d4e1bb3_6a84ab4e016f3200c2080bdff523c1397d618eedd9451e3c4623486139a93917.jpg', 'width': 2546, 'height': 1432, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/MBFsP_Cb5btH_BcHwHyzeg--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://d29szjachogqwa.cloudfront.net/images/user-uploaded/e91eb520-a8ee-11ed-9ee7-7c2a1d4e1bb3_6a84ab4e016f3200c2080bdff523c1397d618eedd9451e3c4623486139a93917.jpg', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Yahoo Finance', 'url': 'http://finance.yahoo.com/', 'sourceId': 'yahoofinance.com'}, 'canonicalUrl': {'url': 'https://finance.yahoo.com/markets/article/nvidia-micron-and-other-chip-players-are-poised-to-become-cash-producing-machines-150232841.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/markets/article/nvidia-micron-and-other-chip-players-are-poised-to-become-cash-producing-machines-150232841.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': True}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}"
bcaad1bf-7c68-41d9-aa0d-aadcc5f6d9da,"{'id': 'bcaad1bf-7c68-41d9-aa0d-aadcc5f6d9da', 'contentType': 'VIDEO', 'title': 'Tech Sell-Off: How investors should navigate the market', 'description': '<p>Yahoo Finance Executive Editor Brian Sozzi sits down with Visible Alpha Head of TMT Research Melissa Otto to discuss how investors should navigate the technology sector following its recent market sell-off.</p>', 'summary': 'Yahoo Finance Executive Editor Brian Sozzi sits down with Visible Alpha Head of TMT Research Melissa Otto to discuss how investors should navigate the technology sector following its recent market sell-off.', 'pubDate': '2026-07-13T14:56:38Z', 'displayTime': '', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://s.yimg.com/os/creatr-uploaded-images/2026-05/931d3430-4a80-11f1-bbd6-22e861a81f02', 'originalWidth': 8000, 'originalHeight': 4099, 'caption': '', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/TtYMVwCfMUz78jL.B76fHg--~B/aD00MDk5O3c9ODAwMDthcHBpZD15dGFjaHlvbg--/https://media-mbst-pub-ue1.s3.amazonaws.com/creatr-uploaded-images/2026-05/931d3430-4a80-11f1-bbd6-22e861a81f02', 'width': 8000, 'height': 4099, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/8XML8v7_w3DAR4qXz6Z3GA--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media-mbst-pub-ue1.s3.amazonaws.com/creatr-uploaded-images/2026-05/931d3430-4a80-11f1-bbd6-22e861a81f02', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Yahoo Finance Video', 'url': 'https://finance.yahoo.com/', 'sourceId': 'video.yahoofinance.com'}, 'canonicalUrl': {'url': 'https://finance.yahoo.com/video/tech-sell-off-how-investors-should-navigate-the-market-145638154.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/video/tech-sell-off-how-investors-should-navigate-the-market-145638154.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': True}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}"
1d9c975c-569a-395b-9e0b-2f1429a8efb8,"{'id': '1d9c975c-569a-395b-9e0b-2f1429a8efb8', 'contentType': 'STORY', 'title': 'Famous AI Investor Says This is the ‘Mega Bull Case’ For Stocks like NVIDIA, Micron, and Broadcom', 'description': '', 'summary': 'A prominent AI investor argues that the real winners of the AI boom are not the labs building the models, and the cash flow numbers already suggest a massive redistribution is quietly underway.', 'pubDate': '2026-07-14T01:30:52Z', 'displayTime': '2026-07-14T01:30:52Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/24_7_wall_st__718/249e5786154ef2539072f483a4858f39', 'originalWidth': 1500, 'originalHeight': 843, 'caption': '', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/6dvW3uYyzwGt10vyNV77Yg--~B/aD04NDM7dz0xNTAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/24_7_wall_st__718/249e5786154ef2539072f483a4858f39', 'width': 1500, 'height': 843, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/44Y605xYWgJJrfYStouwCQ--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/24_7_wall_st__718/249e5786154ef2539072f483a4858f39', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': '24/7 Wall St.', 'url': 'https://247wallst.com/', 'sourceId': '24_7_wall_st__718'}, 'canonicalUrl': {'url': 'https://247wallst.com/investing/2026/07/13/famous-ai-investor-says-this-is-the-mega-bull-case-for-stocks-like-nvidia-micron-and-broadcom/', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/markets/stocks/articles/famous-ai-investor-says-mega-013052424.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}"
149d19ed-c513-3585-bc3f-4b77cce16b07,"{'id': '149d19ed-c513-3585-bc3f-4b77cce16b07', 'contentType': 'STORY', 'title': 'S&P 500, Nasdaq, Dow End Lower As US-Iran War Fear Remerges — PSKY, META, GOOGL, INTC, NFLX In Focus', 'description': '', 'summary': 'President Donald Trump said the U.S. would resume a blockade of Iranian ships transiting the Strait of Hormuz.', 'pubDate': '2026-07-13T22:36:49Z', 'displayTime': '2026-07-13T22:36:49Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/stocktwits_383/e480d9463f7fd2de891bbf7785a093fe', 'originalWidth': 1280, 'originalHeight': 853, 'caption': '', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/alG6nye_AFwJAVa3UOuewQ--~B/aD04NTM7dz0xMjgwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/stocktwits_383/e480d9463f7fd2de891bbf7785a093fe', 'width': 1280, 'height': 853, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/Tcv1Q30zNEhcKUaIcS0QSA--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/stocktwits_383/e480d9463f7fd2de891bbf7785a093fe', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Stocktwits', 'url': 'Stocktwits', 'sourceId': 'stocktwits_383'}, 'canonicalUrl': {'url': 'https://stocktwits.com/news-articles/markets/equity/s-and-p-500-nasdaq-dow-end-lower-as-us-iran-war-fear-remerges-meta-skhvy-crcl-ba-dal-in-focus/cZmC5BQR7YA', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/markets/stocks/articles/p-500-nasdaq-dow-end-223649599.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}"
273f3883-ceed-363f-8064-ad04104f56ed,"{'id': '273f3883-ceed-363f-8064-ad04104f56ed', 'contentType': 'STORY', 'title': 'Alphabet (GOOGL) Is Turning Its TPU Chips Into An AI Compute Business', 'description': '', 'summary': 'Alphabet is moving to commercialize its custom AI chips, known as Tensor Processing Units, by selling TPU capacity to external cloud providers. The company is also preparing a neocloud offering that rents TPU computing power directly to customers. This TPU push positions Alphabet to compete more directly with Nvidia in supplying AI hardware. Alphabet, traded as NasdaqGS:GOOGL, is trying to turn its in house AI hardware into a business line that serves other companies, not just Google...', 'pubDate': '2026-07-13T22:16:31Z', 'displayTime': '2026-07-13T22:16:31Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/simply_wall_st__316/1fc7d8c4b041b0aaed5c1d373b17b5b4', 'originalWidth': 1194, 'originalHeight': 432, 'caption': '', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/VTfDtc_pApg1_vVDy_b8eQ--~B/aD00MzI7dz0xMTk0O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/1fc7d8c4b041b0aaed5c1d373b17b5b4', 'width': 1194, 'height': 432, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/EJBJQYg7I5Di15rvJ9eUjA--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/simply_wall_st__316/1fc7d8c4b041b0aaed5c1d373b17b5b4', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Simply Wall St.', 'url': 'https://simplywall.st/', 'sourceId': 'simply_wall_st__316'}, 'canonicalUrl': {'url': 'https://finance.yahoo.com/technology/ai/articles/alphabet-googl-turning-tpu-chips-221631957.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/technology/ai/articles/alphabet-googl-turning-tpu-chips-221631957.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}"
4206e064-6854-3eba-a49c-7489724cda6f,"{'id': '4206e064-6854-3eba-a49c-7489724cda6f', 'contentType': 'STORY', 'title': 'Alphabet (GOOGL) Sees a More Significant Dip Than Broader Market: Some Facts to Know', 'description': '', 'summary': 'Alphabet (GOOGL) closed at $352.51 in the latest trading session, marking a -1.31% move from the prior day.', 'pubDate': '2026-07-13T21:45:03Z', 'displayTime': '2026-07-13T21:45:03Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/zacks.com/3cb5117fc22f5e37890d1860dcd61f9f', 'originalWidth': 900, 'originalHeight': 675, 'caption': '', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/xopQugjeNyS1VO21qlHkcQ--~B/aD02NzU7dz05MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/3cb5117fc22f5e37890d1860dcd61f9f', 'width': 900, 'height': 675, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/k6uDefeIp9u1zRe.lKA2TQ--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/3cb5117fc22f5e37890d1860dcd61f9f', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Zacks', 'url': 'http://www.zacks.com/', 'sourceId': 'zacks.com'}, 'canonicalUrl': {'url': 'https://finance.yahoo.com/markets/stocks/articles/alphabet-googl-sees-more-significant-214503799.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/markets/stocks/articles/alphabet-googl-sees-more-significant-214503799.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}"
3c8a1d2e-a15c-3a3b-ba99-c3009ad46644,"{'id': '3c8a1d2e-a15c-3a3b-ba99-c3009ad46644', 'contentType': 'STORY', 'title': ""Cboe Global Markets to Launch Extended Hours for Single-Stock Options. Here's Why It Wins When Volatility Spikes."", 'description': '', 'summary': 'This stock thrives on volatility.', 'pubDate': '2026-07-13T21:25:00Z', 'displayTime': '2026-07-13T21:25:00Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/motleyfool.com/8b3c7c01126a64075f37ed94aed1c620', 'originalWidth': 1200, 'originalHeight': 782, 'caption': 'A trader looking up at a stock trading video screen. ', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/jUf8fK9U6hNL_xlE.MmD9Q--~B/aD03ODI7dz0xMjAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/8b3c7c01126a64075f37ed94aed1c620', 'width': 1200, 'height': 782, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/W8sNbLKZx1tpO3Og2IsF9A--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/motleyfool.com/8b3c7c01126a64075f37ed94aed1c620', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Motley Fool', 'url': 'http://www.fool.com/', 'sourceId': 'motleyfool.com'}, 'canonicalUrl': {'url': 'https://www.fool.com/investing/2026/07/13/cboe-global-markets-begins-extended-hours-for-sing/', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/markets/options/articles/cboe-global-markets-launch-extended-212500508.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}"
8e433359-2ada-321e-916b-86db0eb76a96,"{'id': '8e433359-2ada-321e-916b-86db0eb76a96', 'contentType': 'STORY', 'title': 'Apple’s iPhone And Google Pixel Q2 Sales Shine Even As Global Smartphone Market Drops To 13-Year Low', 'description': '', 'summary': 'A global memory component crisis has pushed second-quarter smartphone shipments to their lowest level since 2013, according to a report from Counterpoint.', 'pubDate': '2026-07-13T20:31:34Z', 'displayTime': '2026-07-13T20:31:34Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/stocktwits_383/ef3d6d24e478cfadc77758e8047b923b', 'originalWidth': 1280, 'originalHeight': 853, 'caption': '', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/5OoMz1DCuGixpIwXt58fIA--~B/aD04NTM7dz0xMjgwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/stocktwits_383/ef3d6d24e478cfadc77758e8047b923b', 'width': 1280, 'height': 853, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/MF7bYuo_mauiRnn1.DBmaw--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/stocktwits_383/ef3d6d24e478cfadc77758e8047b923b', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Stocktwits', 'url': 'Stocktwits', 'sourceId': 'stocktwits_383'}, 'canonicalUrl': {'url': 'https://stocktwits.com/news-articles/markets/equity/apple-s-i-phone-and-google-pixel-q2-sales-shine-even-as-global-smartphone-market-drops-to-13-year-low/cZmCbU0R7Yp', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/markets/stocks/articles/apple-iphone-google-pixel-q2-203134062.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}"
d4c12dc3-f38f-35f5-b5e8-d77e8e06a0a6,"{'id': 'd4c12dc3-f38f-35f5-b5e8-d77e8e06a0a6', 'contentType': 'STORY', 'title': ""Google Wants 'Near Real-Time' Wildfire Updates. The new Satellites They Just Launched Could Help Save Billions of Dollars Annually"", 'description': '', 'summary': 'Wildfires have become one of the costliest natural disasters in the world, destroying homes, businesses and critical infrastructure while leaving governments and insurers with massive bills. The sooner a fire is detected, the better the chances of containing it before...', 'pubDate': '2026-07-13T20:31:22Z', 'displayTime': '2026-07-13T20:31:22Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/benzinga_79/7b821005fe4f2a3b6ea1f7ef09896e0e', 'originalWidth': 1024, 'originalHeight': 575, 'caption': ""Google Wants 'Near Real-Time' Wildfire Updates. The new Satellites They Just Launched Could Help Save Billions of Dollars Annually"", 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/RJTW9etbvR4IATNtN522EA--~B/aD01NzU7dz0xMDI0O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/benzinga_79/7b821005fe4f2a3b6ea1f7ef09896e0e', 'width': 1024, 'height': 575, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/6G4_5xNkxI2P99FIU3LKiw--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/benzinga_79/7b821005fe4f2a3b6ea1f7ef09896e0e', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Benzinga', 'url': 'https://www.benzinga.com/', 'sourceId': 'benzinga_79'}, 'canonicalUrl': {'url': 'https://finance.yahoo.com/technology/ai/articles/google-wants-near-real-time-203122222.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/technology/ai/articles/google-wants-near-real-time-203122222.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}"
