id,content
6447edd7-4637-453c-ab12-0ee2fb2b911e,"{'id': '6447edd7-4637-453c-ab12-0ee2fb2b911e', 'contentType': 'VIDEO', 'title': ""Meta's data center costs are skyrocketing. Here's what you need to know."", 'description': '<p>Meta (<a target=""_blank"" rel="""" class=""link"" href=""https://finance.yahoo.com/quote/META/"" data-i13n=""cpos:1;pos:1"">META</a>) raised the budget for its Louisiana data center from $27 billion to $50 billion. Yahoo Finance Technology Editor Dan Howley takes a closer look at the company\'s surging costs.</p>', 'summary': ""Meta (META) raised the budget for its Louisiana data center from $27 billion to $50 billion. Yahoo Finance Technology Editor Dan Howley takes a closer look at the company's surging costs."", 'pubDate': '2026-07-13T20:34:16Z', 'displayTime': '', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://s.yimg.com/uu/api/res/1.2/BotysmorrQxkShY3Ui_I3Q--~B/aD0xNDI3O3c9MjUzNzthcHBpZD15dGFjaHlvbg--/https://d29szjachogqwa.cloudfront.net/images/user-uploaded/dbbe06eb-fda0-4327-a9ee-88d379ff2b36_b4dc1468279d78f1b0e751c17e98d53ca80756c01b8d3374ecb0abfc8bb0990a.jpg', 'originalWidth': 2537, 'originalHeight': 1427, 'caption': '', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/BotysmorrQxkShY3Ui_I3Q--~B/aD0xNDI3O3c9MjUzNzthcHBpZD15dGFjaHlvbg--/https://d29szjachogqwa.cloudfront.net/images/user-uploaded/dbbe06eb-fda0-4327-a9ee-88d379ff2b36_b4dc1468279d78f1b0e751c17e98d53ca80756c01b8d3374ecb0abfc8bb0990a.jpg', 'width': 2537, 'height': 1427, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/taGuBp967z.l983b4dUUqg--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://d29szjachogqwa.cloudfront.net/images/user-uploaded/dbbe06eb-fda0-4327-a9ee-88d379ff2b36_b4dc1468279d78f1b0e751c17e98d53ca80756c01b8d3374ecb0abfc8bb0990a.jpg', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Yahoo Finance Video', 'url': 'https://finance.yahoo.com/', 'sourceId': 'video.yahoofinance.com'}, 'canonicalUrl': {'url': 'https://finance.yahoo.com/video/metas-data-center-costs-are-skyrocketing-heres-what-you-need-to-know-203416070.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/video/metas-data-center-costs-are-skyrocketing-heres-what-you-need-to-know-203416070.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': True}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': {'storylineItems': [{'content': {'id': '1facd0ae-02a4-4f9b-a0d9-52bdb7a65239', 'contentType': 'STORY', 'isHosted': True, 'title': 'Nvidia, Micron, and other chip players are poised to become cash-producing machines', 'thumbnail': {'originalUrl': 'https://s.yimg.com/uu/api/res/1.2/rAQXv6ZR4In3zRETcbn3bg--~B/aD0xNDMyO3c9MjU0NjthcHBpZD15dGFjaHlvbg--/https://d29szjachogqwa.cloudfront.net/images/user-uploaded/e91eb520-a8ee-11ed-9ee7-7c2a1d4e1bb3_6a84ab4e016f3200c2080bdff523c1397d618eedd9451e3c4623486139a93917.jpg', 'originalWidth': 2546, 'originalHeight': 1432, 'caption': '', 'resolutions': None}, 'provider': {'displayName': 'Yahoo Finance', 'sourceId': 'yahoofinance.com'}, 'previewUrl': None, 'providerContentUrl': '', 'canonicalUrl': {'url': 'https://finance.yahoo.com/markets/article/nvidia-micron-and-other-chip-players-are-poised-to-become-cash-producing-machines-150232841.html'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/markets/article/nvidia-micron-and-other-chip-players-are-poised-to-become-cash-producing-machines-150232841.html'}}}, {'content': {'id': 'bcaad1bf-7c68-41d9-aa0d-aadcc5f6d9da', 'contentType': 'VIDEO', 'isHosted': True, 'title': 'Tech Sell-Off: How investors should navigate the market', 'thumbnail': {'originalUrl': 'https://s.yimg.com/os/creatr-uploaded-images/2026-05/931d3430-4a80-11f1-bbd6-22e861a81f02', 'originalWidth': 8000, 'originalHeight': 4099, 'caption': '', 'resolutions': None}, 'provider': {'displayName': 'Yahoo Finance Video', 'sourceId': 'video.yahoofinance.com'}, 'previewUrl': None, 'providerContentUrl': '', 'canonicalUrl': {'url': 'https://finance.yahoo.com/video/tech-sell-off-how-investors-should-navigate-the-market-145638154.html'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/video/tech-sell-off-how-investors-should-navigate-the-market-145638154.html'}}}]}}"
e1f44fee-2747-3762-a374-6a4f99cba43c,"{'id': 'e1f44fee-2747-3762-a374-6a4f99cba43c', 'contentType': 'STORY', 'title': 'Chief Economic Adviser: “There Is No Way” the Bond Market Can Fund the AI Boom Without Higher Yields', 'description': '', 'summary': ""Mohamed El-Erian says a structural mismatch between borrowers and buyers has pushed the bond market to a breaking point, and Amazon's latest debt deal may have just revealed the first crack."", 'pubDate': '2026-07-14T02:15:37Z', 'displayTime': '2026-07-14T02:15:37Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/24_7_wall_st__718/856216c5417b1a2fbae88cacbea7360b', 'originalWidth': 1500, 'originalHeight': 997, 'caption': '', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/Y2PdvZT0MsHTDuZ5wrX_kg--~B/aD05OTc7dz0xNTAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/24_7_wall_st__718/856216c5417b1a2fbae88cacbea7360b', 'width': 1500, 'height': 997, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/I2Xw05ASfLwqWjUq7qwSsQ--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/24_7_wall_st__718/856216c5417b1a2fbae88cacbea7360b', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': '24/7 Wall St.', 'url': 'https://247wallst.com/', 'sourceId': '24_7_wall_st__718'}, 'canonicalUrl': {'url': 'https://247wallst.com/investing/2026/07/13/chief-economic-adviser-there-is-no-way-the-bond-market-can-fund-the-ai-boom-without-higher-yields/', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/economy/policy/articles/chief-economic-adviser-no-way-021537788.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}"
13ead5f5-e23e-39ef-89ee-e605a9deda99,"{'id': '13ead5f5-e23e-39ef-89ee-e605a9deda99', 'contentType': 'STORY', 'title': 'Amazon (AMZN) Stock Trades Below Fair Value On Its 85% Run', 'description': '', 'summary': 'Amazon.com stock has delivered an 85.2% return over the past three years, yet current valuation checks and intrinsic value estimates both still point to the shares trading below what the cash flows and market multiples imply. Over the last three years Amazon.com returned 85.2%, which puts extra focus on whether that gain already reflects its fundamentals or still leaves a gap to intrinsic value. Heavy investment in AI infrastructure, cloud and logistics can support long term cash generation...', 'pubDate': '2026-07-14T02:09:03Z', 'displayTime': '2026-07-14T02:09:03Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/simply_wall_st__316/eb1b720f52f53b83d71833696a788156', 'originalWidth': 1194, 'originalHeight': 432, 'caption': '', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/hsVjZ4ukG2SIP4a4o0eS8g--~B/aD00MzI7dz0xMTk0O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/eb1b720f52f53b83d71833696a788156', 'width': 1194, 'height': 432, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/KdvmQYFfhEJozgVewSK3nQ--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/simply_wall_st__316/eb1b720f52f53b83d71833696a788156', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Simply Wall St.', 'url': 'https://simplywall.st/', 'sourceId': 'simply_wall_st__316'}, 'canonicalUrl': {'url': 'https://finance.yahoo.com/markets/stocks/articles/amazon-amzn-stock-trades-below-020903377.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/markets/stocks/articles/amazon-amzn-stock-trades-below-020903377.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}"
1d9c975c-569a-395b-9e0b-2f1429a8efb8,"{'id': '1d9c975c-569a-395b-9e0b-2f1429a8efb8', 'contentType': 'STORY', 'title': 'Famous AI Investor Says This is the ‘Mega Bull Case’ For Stocks like NVIDIA, Micron, and Broadcom', 'description': '', 'summary': 'A prominent AI investor argues that the real winners of the AI boom are not the labs building the models, and the cash flow numbers already suggest a massive redistribution is quietly underway.', 'pubDate': '2026-07-14T01:30:52Z', 'displayTime': '2026-07-14T01:30:52Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/24_7_wall_st__718/249e5786154ef2539072f483a4858f39', 'originalWidth': 1500, 'originalHeight': 843, 'caption': '', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/6dvW3uYyzwGt10vyNV77Yg--~B/aD04NDM7dz0xNTAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/24_7_wall_st__718/249e5786154ef2539072f483a4858f39', 'width': 1500, 'height': 843, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/44Y605xYWgJJrfYStouwCQ--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/24_7_wall_st__718/249e5786154ef2539072f483a4858f39', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': '24/7 Wall St.', 'url': 'https://247wallst.com/', 'sourceId': '24_7_wall_st__718'}, 'canonicalUrl': {'url': 'https://247wallst.com/investing/2026/07/13/famous-ai-investor-says-this-is-the-mega-bull-case-for-stocks-like-nvidia-micron-and-broadcom/', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/markets/stocks/articles/famous-ai-investor-says-mega-013052424.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}"
3c8a1d2e-a15c-3a3b-ba99-c3009ad46644,"{'id': '3c8a1d2e-a15c-3a3b-ba99-c3009ad46644', 'contentType': 'STORY', 'title': ""Cboe Global Markets to Launch Extended Hours for Single-Stock Options. Here's Why It Wins When Volatility Spikes."", 'description': '', 'summary': 'This stock thrives on volatility.', 'pubDate': '2026-07-13T21:25:00Z', 'displayTime': '2026-07-13T21:25:00Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/motleyfool.com/8b3c7c01126a64075f37ed94aed1c620', 'originalWidth': 1200, 'originalHeight': 782, 'caption': 'A trader looking up at a stock trading video screen. ', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/jUf8fK9U6hNL_xlE.MmD9Q--~B/aD03ODI7dz0xMjAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/8b3c7c01126a64075f37ed94aed1c620', 'width': 1200, 'height': 782, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/W8sNbLKZx1tpO3Og2IsF9A--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/motleyfool.com/8b3c7c01126a64075f37ed94aed1c620', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Motley Fool', 'url': 'http://www.fool.com/', 'sourceId': 'motleyfool.com'}, 'canonicalUrl': {'url': 'https://www.fool.com/investing/2026/07/13/cboe-global-markets-begins-extended-hours-for-sing/', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/markets/options/articles/cboe-global-markets-launch-extended-212500508.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}"
a8d34e3c-14ad-327c-993e-04e4b5892fdc,"{'id': 'a8d34e3c-14ad-327c-993e-04e4b5892fdc', 'contentType': 'STORY', 'title': 'Apple Sat Out the AI Arms Race. It’s the Only Magnificent 7 Stock Near All-Time Highs.', 'description': '', 'summary': 'Every other Magnificent 7 stock sits far below its all-time high, yet Apple kept climbing while rivals splurged on AI. Whether that gap reflects genuine strength or a valuation trap worth avoiding is the question every investor needs to answer before July 30.', 'pubDate': '2026-07-13T19:21:46Z', 'displayTime': '2026-07-13T19:21:46Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/24_7_wall_st__718/0670d515114f304bdba3f6d85dba2bae', 'originalWidth': 1024, 'originalHeight': 687, 'caption': '', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/FkVJsrf4WFLL.DNyY8Kl9w--~B/aD02ODc7dz0xMDI0O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/24_7_wall_st__718/0670d515114f304bdba3f6d85dba2bae', 'width': 1024, 'height': 687, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/E7_jxS3SDJyTyu07jUhc7Q--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/24_7_wall_st__718/0670d515114f304bdba3f6d85dba2bae', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': '24/7 Wall St.', 'url': 'https://247wallst.com/', 'sourceId': '24_7_wall_st__718'}, 'canonicalUrl': {'url': 'https://247wallst.com/investing/2026/07/13/apple-sat-out-the-ai-arms-race-its-the-only-magnificent-7-stock-near-all-time-highs/', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/markets/stocks/articles/apple-sat-ai-arms-race-192146436.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}"
72aa21ec-6184-3602-aaca-83388907dc8a,"{'id': '72aa21ec-6184-3602-aaca-83388907dc8a', 'contentType': 'STORY', 'title': ""Nvidia, Amazon, and Microsoft Stocks Just Did Something for the First Time in at Least 5 Years. Here's What History Says Will Happen Next"", 'description': '', 'summary': 'Oh, how the mighty have fallen.', 'pubDate': '2026-07-13T19:16:40Z', 'displayTime': '2026-07-13T19:16:40Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/motleyfool.com/9dbb70107e630986e4feba863bd614f8', 'originalWidth': 1400, 'originalHeight': 792, 'caption': 'A businessperson standing near a large display with various charts and graphs.', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/P2j_IgRb3CIpGq9XOtNUPA--~B/aD03OTI7dz0xNDAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/9dbb70107e630986e4feba863bd614f8', 'width': 1400, 'height': 792, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/RY4tHkw4QzmJnkQrDfAhBA--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/motleyfool.com/9dbb70107e630986e4feba863bd614f8', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Motley Fool', 'url': 'http://www.fool.com/', 'sourceId': 'motleyfool.com'}, 'canonicalUrl': {'url': 'https://www.fool.com/investing/2026/07/13/nvidia-amazon-and-microsoft-stocks-just-did-something-for-the-first-time-in-at-least-5-years-here-s-what-history-says-will-happen-next/', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/markets/stocks/articles/nvidia-amazon-microsoft-stocks-just-191640954.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}"
7dd0db7f-3b2e-31bf-b85b-6b1f43f9e63b,"{'id': '7dd0db7f-3b2e-31bf-b85b-6b1f43f9e63b', 'contentType': 'STORY', 'title': 'This Is Why I Keep Buying Meta Stock', 'description': '', 'summary': 'Most AI investments force a choice between owning the infrastructure and cashing in on the product. One company has quietly collapsed that tradeoff in a way that changes the math on every other position in the sector.', 'pubDate': '2026-07-13T18:23:08Z', 'displayTime': '2026-07-13T18:23:08Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/24_7_wall_st__718/157426ef73fa0f8bd3a7368ca7f44e0a', 'originalWidth': 1366, 'originalHeight': 768, 'caption': '', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/b.A8eO7C60mvP4aRuqZRDg--~B/aD03Njg7dz0xMzY2O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/24_7_wall_st__718/157426ef73fa0f8bd3a7368ca7f44e0a', 'width': 1366, 'height': 768, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/dWBAVqq_1RFSYdT_AqFcPA--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/24_7_wall_st__718/157426ef73fa0f8bd3a7368ca7f44e0a', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': '24/7 Wall St.', 'url': 'https://247wallst.com/', 'sourceId': '24_7_wall_st__718'}, 'canonicalUrl': {'url': 'https://247wallst.com/investing/2026/07/13/this-is-why-i-keep-buying-meta-stock/', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/markets/stocks/articles/why-keep-buying-meta-stock-182308307.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}"
3ce38ae3-4708-30cd-981d-3026edd54051,"{'id': '3ce38ae3-4708-30cd-981d-3026edd54051', 'contentType': 'STORY', 'title': 'A Generational Transfer Is Happening: Amazon, Google, Microsoft Are the Losers. NVIDIA and Micron the Winners.', 'description': '', 'summary': 'Hyperscaler giants are hemorrhaging cash while two chip names absorb every dollar they spend, but only one of those chipmakers belongs in a retirement portfolio and the answer may surprise you.', 'pubDate': '2026-07-13T17:38:21Z', 'displayTime': '2026-07-13T17:38:21Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/24_7_wall_st__718/6753bcb6e01a0fe725e893ae8ba1ee49', 'originalWidth': 1428, 'originalHeight': 802, 'caption': '', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/9lQ_onqgr8QMyjt4ZnAlMg--~B/aD04MDI7dz0xNDI4O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/24_7_wall_st__718/6753bcb6e01a0fe725e893ae8ba1ee49', 'width': 1428, 'height': 802, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/KxYzN693tjoL8MTh1wNVRw--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/24_7_wall_st__718/6753bcb6e01a0fe725e893ae8ba1ee49', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': '24/7 Wall St.', 'url': 'https://247wallst.com/', 'sourceId': '24_7_wall_st__718'}, 'canonicalUrl': {'url': 'https://247wallst.com/investing/2026/07/13/a-generational-transfer-is-happening-amazon-google-microsoft-are-the-losers-nvidia-and-micron-the-winners/', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/markets/stocks/articles/generational-transfer-happening-amazon-google-173821521.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}"
5332548f-af51-365b-93b2-44222d01d9ab,"{'id': '5332548f-af51-365b-93b2-44222d01d9ab', 'contentType': 'STORY', 'title': ""Amazon Stock Hasn't Been This Cheap in Over a Decade. Has the Sell-Off Gone Too Far?"", 'description': '', 'summary': ""Amazon's P/E ratio is near multiyear lows."", 'pubDate': '2026-07-13T17:35:00Z', 'displayTime': '2026-07-13T17:35:00Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/motleyfool.com/feb074007e13498b5d1954f6c02f06a1', 'originalWidth': 1400, 'originalHeight': 933, 'caption': 'An Amazon Prime Air jet.', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/hKbTlCBhq8CwcTMZG1_ORA--~B/aD05MzM7dz0xNDAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/feb074007e13498b5d1954f6c02f06a1', 'width': 1400, 'height': 933, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/Sm7SBJQlZ5DXChMFabN.DQ--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/motleyfool.com/feb074007e13498b5d1954f6c02f06a1', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Motley Fool', 'url': 'http://www.fool.com/', 'sourceId': 'motleyfool.com'}, 'canonicalUrl': {'url': 'https://www.fool.com/investing/2026/07/13/amazon-stock-hasnt-been-this-cheap-in-over-decade/', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/markets/stocks/articles/amazon-stock-hasnt-cheap-over-173500867.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}"
